article_id,product_code,prod_name,product_type_name,detail_desc
0378135037,0378135,R-Neck Pisa,Sweater,"Jumper in soft, fine-knit merino wool with a round neck, long sleeves and ribbing at the cuffs and hem."
0378447002,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447003,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447004,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447006,0378447,V-Neck Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447011,0378447,V-Neck Merino Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447021,0378447,V-Neck Merino Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447022,0378447,V-Neck Merino Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447023,0378447,V-Neck Merino Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447024,0378447,V-Neck Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447028,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447029,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447030,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447031,0378447,V-Neck Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447033,0378447,V-Neck Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447034,0378447,V-Neck Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447036,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447041,0378447,V-Neck Merino Milan,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447042,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447043,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447046,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447050,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447055,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378447056,0378447,V-Neck Milan TVP,Sweater,"Jumper in fine-knit merino wool with a V-neck and ribbing around the neckline, cuffs and hem."
0378719001,0378719,Flirty Milkyway Eardeco (1),Earring,Ear decorations in metal embellished with faceted plastic beads and sparkly stones with an ear cuff at the top and pin at the bottom. Length 3 cm.
0379360015,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360022,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360023,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360031,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360032,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360033,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360034,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360038,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360043,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360048,0379360,MAXI 2PACK,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360052,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379360053,0379360,MAXI 2 pack,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0379780019,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780024,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780027,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780038,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780039,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780040,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780042,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780043,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780045,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780048,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379780051,0379780,Rita Ringer Tee,T-shirt,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0379963002,0379963,Mama plain cotton leggings 2p,Leggings/Tights,"Leggings in a soft, fine-knit cotton blend with a high waist for a good fit over the tummy. Ribbing at the waist and hems."
0380193006,0380193,Cameron Cut Off,Vest top,"Vest top in cotton jersey with a ribbed neckline, deep armholes with raw edges, and slits in the sides."
0380193010,0380193,Cameron Cut Off,Vest top,"Vest top in cotton jersey with a ribbed neckline, deep armholes with raw edges, and slits in the sides."
0380193014,0380193,Cameron Cut Off,Vest top,"Vest top in cotton jersey with a ribbed neckline, deep armholes with raw edges, and slits in the sides."
0380193015,0380193,Cameron Cut Off,Vest top,"Vest top in cotton jersey with a ribbed neckline, deep armholes with raw edges, and slits in the sides."
0380609001,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609008,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609010,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609021,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609023,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609036,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609037,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380609038,0380609,Livia Top,T-shirt,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.
0380894037,0380894,Chlo̩ cosmetic bag,Bag,Make-up bag in imitation leather with a zip at the top with a tassel. Lined. Size 6x10.5x18.5 cm.
0381038003,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038004,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038018,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038025,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038026,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038030,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038032,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381038033,0381038,Cori cropped hood,Hoodie,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.
0381187001,0381187,Lottie Tee,T-shirt,"Long T-shirt in soft jersey containing some linen with short sleeves, a roll edge around the neckline and slits in the sides. Slightly longer at the back."
0381187006,0381187,Lottie Tee,T-shirt,"Long T-shirt in soft jersey containing some linen with short sleeves, a roll edge around the neckline and slits in the sides. Slightly longer at the back."
0382127019,0382127,Roman running hood,Hoodie,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm."
0382127027,0382127,Roman running hood,Hoodie,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm."
0382127032,0382127,Roman running hood,Hoodie,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm."
0382127035,0382127,Roman running hood,Hoodie,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm."
0382127039,0382127,Roman running hood,Hoodie,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm."
0382127040,0382127,Roman running hood,Hoodie,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Tight fit. Size of chest pocket 10x17.5 cm."
0382468007,0382468,Backpack Oliver,Bag,"Backpack in woven fabric with a handle and adjustable, padded shoulder straps. Zip at the top, a zipped outer compartment, a zipped inner compartment and a padded back plate. Lined. Size 14x30x42 cm."
0383152002,0383152,Henric Superpush,Bra,"Push-up bra in microfibre and satin with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0383152003,0383152,Henric Superpush,Bra,"Push-up bra in microfibre and satin with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0383569008,0383569,SPEED Pavlova dress,Dress,"Sleeveless, knee-length dress in pleated jersey with a V-neck and crossover, decorative straps at the back. Narrow elasticated seam at the waist and gently flared skirt. Unlined."
0383569009,0383569,SPEED Pavlova dress,Dress,"Sleeveless, knee-length dress in pleated jersey with a V-neck and crossover, decorative straps at the back. Narrow elasticated seam at the waist and gently flared skirt. Unlined."
0384263008,0384263,Sonny Denim,Trousers,"Low-rise joggers in washed stretch denim with hard-worn details, side pockets and welt back pockets. Low crotch and tapered legs with gathered side seams and a zip at the hems."
